pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
25518,(chromium-browse),1572839139659,97,56,0,1,1
25528,(chromium-browse),1572839139659,5,7,0,0,1
25532,(chromium-browse),1572839139659,0,1,0,0,1
25560,(chromium-browse),1572839139659,23,20,0,0,1
25565,(chromium-browse),1572839139659,13,14,0,0,1
25624,(chromium-browse),1572839139659,5,3,0,0,1
25625,(chromium-browse),1572839139659,7,9,0,0,1
25518,(chromium-browse),1572839139660,97,56,0,0,1
25528,(chromium-browse),1572839139660,5,7,0,0,1
25532,(chromium-browse),1572839139660,0,1,0,0,1
25560,(chromium-browse),1572839139660,23,20,0,0,1
25565,(chromium-browse),1572839139660,13,14,0,0,1
25624,(chromium-browse),1572839139660,5,3,0,0,1
25625,(chromium-browse),1572839139660,7,9,0,0,1
25518,(chromium-browse),1572839139661,97,56,0,0,1
25528,(chromium-browse),1572839139661,5,7,0,0,1
25532,(chromium-browse),1572839139661,0,1,0,0,1
25560,(chromium-browse),1572839139661,23,20,0,0,1
25565,(chromium-browse),1572839139661,13,14,0,0,1
25624,(chromium-browse),1572839139661,5,3,0,0,1
25625,(chromium-browse),1572839139661,7,9,0,0,1
25518,(chromium-browse),1572839139662,97,56,0,0,1
25528,(chromium-browse),1572839139662,5,7,0,0,1
25532,(chromium-browse),1572839139662,0,1,0,0,1
25560,(chromium-browse),1572839139662,23,20,0,0,1
25565,(chromium-browse),1572839139662,13,14,0,0,1
25624,(chromium-browse),1572839139662,5,3,0,0,1
25625,(chromium-browse),1572839139662,7,9,0,0,1
25518,(chromium-browse),1572839139663,98,56,1,0,1
25528,(chromium-browse),1572839139663,5,7,0,0,1
25532,(chromium-browse),1572839139663,0,1,0,0,1
25560,(chromium-browse),1572839139663,23,20,0,0,1
25565,(chromium-browse),1572839139663,13,14,0,0,1
25624,(chromium-browse),1572839139663,5,3,0,0,1
25625,(chromium-browse),1572839139663,7,9,0,0,1
25518,(chromium-browse),1572839139664,98,56,0,0,1
25528,(chromium-browse),1572839139664,5,7,0,0,1
25532,(chromium-browse),1572839139664,0,1,0,0,1
25560,(chromium-browse),1572839139664,23,20,0,0,1
25565,(chromium-browse),1572839139664,13,14,0,0,1
25624,(chromium-browse),1572839139664,5,3,0,0,1
25625,(chromium-browse),1572839139664,7,9,0,0,1
25518,(chromium-browse),1572839139666,98,56,0,0,2
25528,(chromium-browse),1572839139666,5,7,0,0,2
25532,(chromium-browse),1572839139666,0,1,0,0,2
25560,(chromium-browse),1572839139666,23,20,0,0,2
25565,(chromium-browse),1572839139666,13,14,0,0,2
25624,(chromium-browse),1572839139666,5,3,0,0,2
25625,(chromium-browse),1572839139666,7,9,0,0,2
25518,(chromium-browse),1572839139667,98,56,0,0,1
25528,(chromium-browse),1572839139667,5,7,0,0,1
25532,(chromium-browse),1572839139667,0,1,0,0,1
25560,(chromium-browse),1572839139667,23,20,0,0,1
25565,(chromium-browse),1572839139667,13,14,0,0,1
25624,(chromium-browse),1572839139667,5,3,0,0,1
25625,(chromium-browse),1572839139667,7,9,0,0,1
25518,(chromium-browse),1572839139668,98,56,0,0,1
25528,(chromium-browse),1572839139668,5,7,0,0,1
25532,(chromium-browse),1572839139668,0,1,0,0,1
25560,(chromium-browse),1572839139668,23,20,0,0,1
25565,(chromium-browse),1572839139668,13,14,0,0,1
25624,(chromium-browse),1572839139668,5,3,0,0,1
25625,(chromium-browse),1572839139668,7,9,0,0,1
25518,(chromium-browse),1572839139669,98,56,0,0,1
25528,(chromium-browse),1572839139669,5,7,0,0,1
25532,(chromium-browse),1572839139669,0,1,0,0,1
25560,(chromium-browse),1572839139669,23,20,0,0,1
25565,(chromium-browse),1572839139669,13,14,0,0,1
25624,(chromium-browse),1572839139669,5,3,0,0,1
25625,(chromium-browse),1572839139669,7,9,0,0,1
25518,(chromium-browse),1572839139670,98,57,0,1,1
25528,(chromium-browse),1572839139670,5,7,0,0,1
25532,(chromium-browse),1572839139670,0,1,0,0,1
25560,(chromium-browse),1572839139670,23,20,0,0,1
25565,(chromium-browse),1572839139670,13,14,0,0,1
25624,(chromium-browse),1572839139670,5,3,0,0,1
25625,(chromium-browse),1572839139670,7,10,0,1,1
25518,(chromium-browse),1572839139672,98,57,0,0,2
25528,(chromium-browse),1572839139672,5,7,0,0,2
25532,(chromium-browse),1572839139672,0,1,0,0,2
25560,(chromium-browse),1572839139672,23,20,0,0,2
25565,(chromium-browse),1572839139672,14,14,1,0,2
25624,(chromium-browse),1572839139672,5,3,0,0,2
25625,(chromium-browse),1572839139672,7,10,0,0,2
25518,(chromium-browse),1572839139673,98,57,0,0,1
25528,(chromium-browse),1572839139673,5,7,0,0,1
25532,(chromium-browse),1572839139673,0,1,0,0,1
25560,(chromium-browse),1572839139673,23,20,0,0,1
25565,(chromium-browse),1572839139673,14,14,0,0,1
25624,(chromium-browse),1572839139673,5,3,0,0,1
25625,(chromium-browse),1572839139673,7,10,0,0,1
25518,(chromium-browse),1572839139674,98,57,0,0,1
25528,(chromium-browse),1572839139674,5,7,0,0,1
25532,(chromium-browse),1572839139674,0,1,0,0,1
25560,(chromium-browse),1572839139674,23,20,0,0,1
25565,(chromium-browse),1572839139674,14,14,0,0,1
25624,(chromium-browse),1572839139674,5,3,0,0,1
25625,(chromium-browse),1572839139674,7,10,0,0,1
25518,(chromium-browse),1572839139675,99,57,1,0,1
25528,(chromium-browse),1572839139675,5,7,0,0,1
25532,(chromium-browse),1572839139675,0,1,0,0,1
25560,(chromium-browse),1572839139675,23,20,0,0,1
25565,(chromium-browse),1572839139675,14,14,0,0,1
25624,(chromium-browse),1572839139675,5,3,0,0,1
25625,(chromium-browse),1572839139675,7,10,0,0,1
25518,(chromium-browse),1572839139677,99,57,0,0,2
25528,(chromium-browse),1572839139677,5,7,0,0,2
25532,(chromium-browse),1572839139677,0,1,0,0,2
25560,(chromium-browse),1572839139677,23,20,0,0,2
25565,(chromium-browse),1572839139677,14,14,0,0,2
25624,(chromium-browse),1572839139677,5,3,0,0,2
25625,(chromium-browse),1572839139677,7,10,0,0,2
25518,(chromium-browse),1572839139678,99,57,0,0,1
25528,(chromium-browse),1572839139678,5,7,0,0,1
25532,(chromium-browse),1572839139678,0,1,0,0,1
25560,(chromium-browse),1572839139678,23,20,0,0,1
25565,(chromium-browse),1572839139678,14,14,0,0,1
25624,(chromium-browse),1572839139678,5,3,0,0,1
25625,(chromium-browse),1572839139678,7,10,0,0,1
25518,(chromium-browse),1572839139679,99,57,0,0,1
25528,(chromium-browse),1572839139679,5,7,0,0,1
25532,(chromium-browse),1572839139679,0,1,0,0,1
25560,(chromium-browse),1572839139679,23,20,0,0,1
25565,(chromium-browse),1572839139679,14,14,0,0,1
25624,(chromium-browse),1572839139679,5,3,0,0,1
25625,(chromium-browse),1572839139679,7,10,0,0,1
25518,(chromium-browse),1572839139680,99,57,0,0,1
25528,(chromium-browse),1572839139680,5,7,0,0,1
25532,(chromium-browse),1572839139680,0,1,0,0,1
25560,(chromium-browse),1572839139680,23,20,0,0,1
25565,(chromium-browse),1572839139680,14,15,0,1,1
25624,(chromium-browse),1572839139680,5,3,0,0,1
25625,(chromium-browse),1572839139680,7,10,0,0,1
25518,(chromium-browse),1572839139681,99,57,0,0,1
25528,(chromium-browse),1572839139681,5,7,0,0,1
25532,(chromium-browse),1572839139681,0,1,0,0,1
25560,(chromium-browse),1572839139681,23,20,0,0,1
25565,(chromium-browse),1572839139681,14,15,0,0,1
25624,(chromium-browse),1572839139681,5,3,0,0,1
25625,(chromium-browse),1572839139681,7,10,0,0,1
25518,(chromium-browse),1572839139682,99,58,0,1,1
25528,(chromium-browse),1572839139682,5,7,0,0,1
25532,(chromium-browse),1572839139682,0,1,0,0,1
25560,(chromium-browse),1572839139682,23,20,0,0,1
25565,(chromium-browse),1572839139682,14,15,0,0,1
25624,(chromium-browse),1572839139682,5,3,0,0,1
25625,(chromium-browse),1572839139682,7,10,0,0,1
25518,(chromium-browse),1572839139683,99,58,0,0,1
25528,(chromium-browse),1572839139683,5,7,0,0,1
25532,(chromium-browse),1572839139683,0,1,0,0,1
25560,(chromium-browse),1572839139683,23,20,0,0,1
25565,(chromium-browse),1572839139683,14,15,0,0,1
25624,(chromium-browse),1572839139683,5,3,0,0,1
25625,(chromium-browse),1572839139683,7,10,0,0,1
25518,(chromium-browse),1572839139684,99,58,0,0,1
25528,(chromium-browse),1572839139684,5,7,0,0,1
25532,(chromium-browse),1572839139684,0,1,0,0,1
25560,(chromium-browse),1572839139684,24,20,1,0,1
