pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
23127,(chromium-browse),1572838170947,105,55,105,55,880140611
23137,(chromium-browse),1572838170947,6,7,6,7,880140611
23141,(chromium-browse),1572838170947,0,2,0,2,880140611
23170,(chromium-browse),1572838170947,25,17,25,17,880140611
23174,(chromium-browse),1572838170947,13,12,13,12,880140611
23232,(chromium-browse),1572838170947,5,3,5,3,880140611
23233,(chromium-browse),1572838170947,6,8,6,8,880140611
23127,(chromium-browse),1572838170949,105,55,0,0,2
23137,(chromium-browse),1572838170949,6,7,0,0,2
23141,(chromium-browse),1572838170949,0,2,0,0,2
23170,(chromium-browse),1572838170949,25,17,0,0,2
23174,(chromium-browse),1572838170949,13,12,0,0,2
23232,(chromium-browse),1572838170949,5,3,0,0,2
23233,(chromium-browse),1572838170949,6,8,0,0,2
23127,(chromium-browse),1572838170950,105,55,0,0,1
23137,(chromium-browse),1572838170950,6,7,0,0,1
23141,(chromium-browse),1572838170950,0,2,0,0,1
23170,(chromium-browse),1572838170950,25,17,0,0,1
23174,(chromium-browse),1572838170950,13,12,0,0,1
23232,(chromium-browse),1572838170950,5,3,0,0,1
23233,(chromium-browse),1572838170950,6,8,0,0,1
23127,(chromium-browse),1572838170951,105,55,0,0,1
23137,(chromium-browse),1572838170951,6,7,0,0,1
23141,(chromium-browse),1572838170951,0,2,0,0,1
23170,(chromium-browse),1572838170951,25,17,0,0,1
23174,(chromium-browse),1572838170951,13,12,0,0,1
23232,(chromium-browse),1572838170951,5,3,0,0,1
23233,(chromium-browse),1572838170951,6,8,0,0,1
23127,(chromium-browse),1572838170952,105,55,0,0,1
23137,(chromium-browse),1572838170952,6,7,0,0,1
23141,(chromium-browse),1572838170952,0,2,0,0,1
23170,(chromium-browse),1572838170952,25,17,0,0,1
23174,(chromium-browse),1572838170952,13,12,0,0,1
23232,(chromium-browse),1572838170952,5,3,0,0,1
23233,(chromium-browse),1572838170952,6,8,0,0,1
23127,(chromium-browse),1572838170954,105,55,0,0,2
23137,(chromium-browse),1572838170954,6,7,0,0,2
23141,(chromium-browse),1572838170954,0,2,0,0,2
23170,(chromium-browse),1572838170954,25,17,0,0,2
23174,(chromium-browse),1572838170954,13,12,0,0,2
23232,(chromium-browse),1572838170954,5,3,0,0,2
23233,(chromium-browse),1572838170954,6,8,0,0,2
23127,(chromium-browse),1572838170955,105,55,0,0,1
23137,(chromium-browse),1572838170955,6,7,0,0,1
23141,(chromium-browse),1572838170955,0,2,0,0,1
23170,(chromium-browse),1572838170955,25,17,0,0,1
23174,(chromium-browse),1572838170955,14,12,1,0,1
23232,(chromium-browse),1572838170955,5,3,0,0,1
23233,(chromium-browse),1572838170955,6,8,0,0,1
