pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
25316,(chromium-browse),1572839074703,5,3,0,0,2
25317,(chromium-browse),1572839074703,9,5,0,0,2
25346,(chromium-browse),1572839074703,3,5,0,0,2
25210,(chromium-browse),1572839074704,97,60,0,0,1
25220,(chromium-browse),1572839074704,4,10,0,0,1
25224,(chromium-browse),1572839074704,0,2,0,0,1
25252,(chromium-browse),1572839074704,26,15,0,0,1
25257,(chromium-browse),1572839074704,12,13,0,0,1
25316,(chromium-browse),1572839074704,5,3,0,0,1
25317,(chromium-browse),1572839074704,9,5,0,0,1
25346,(chromium-browse),1572839074704,3,5,0,0,1
25210,(chromium-browse),1572839074706,97,61,0,1,2
25220,(chromium-browse),1572839074706,4,10,0,0,2
25224,(chromium-browse),1572839074706,0,2,0,0,2
25252,(chromium-browse),1572839074706,27,15,1,0,2
25257,(chromium-browse),1572839074706,12,13,0,0,2
25316,(chromium-browse),1572839074706,5,3,0,0,2
25317,(chromium-browse),1572839074706,9,5,0,0,2
25346,(chromium-browse),1572839074706,3,5,0,0,2
25210,(chromium-browse),1572839074708,98,61,1,0,2
25220,(chromium-browse),1572839074708,4,10,0,0,2
25224,(chromium-browse),1572839074708,0,2,0,0,2
25252,(chromium-browse),1572839074708,27,15,0,0,2
25257,(chromium-browse),1572839074708,12,13,0,0,2
25316,(chromium-browse),1572839074708,5,3,0,0,2
25317,(chromium-browse),1572839074708,9,5,0,0,2
25346,(chromium-browse),1572839074708,4,5,1,0,2
25210,(chromium-browse),1572839074710,98,61,0,0,2
25220,(chromium-browse),1572839074710,4,10,0,0,2
25224,(chromium-browse),1572839074710,0,2,0,0,2
25252,(chromium-browse),1572839074710,27,15,0,0,2
25257,(chromium-browse),1572839074710,12,13,0,0,2
25316,(chromium-browse),1572839074710,5,3,0,0,2
25317,(chromium-browse),1572839074710,9,5,0,0,2
25346,(chromium-browse),1572839074710,4,5,0,0,2
25210,(chromium-browse),1572839074712,98,61,0,0,2
25220,(chromium-browse),1572839074712,4,10,0,0,2
25224,(chromium-browse),1572839074712,0,2,0,0,2
25252,(chromium-browse),1572839074712,27,15,0,0,2
25257,(chromium-browse),1572839074712,13,13,1,0,2
25316,(chromium-browse),1572839074712,5,3,0,0,2
25317,(chromium-browse),1572839074712,9,5,0,0,2
25346,(chromium-browse),1572839074712,4,5,0,0,2
25210,(chromium-browse),1572839074713,99,61,1,0,1
25220,(chromium-browse),1572839074713,4,10,0,0,1
25224,(chromium-browse),1572839074713,0,2,0,0,1
25252,(chromium-browse),1572839074713,27,15,0,0,1
25257,(chromium-browse),1572839074713,13,13,0,0,1
25316,(chromium-browse),1572839074713,5,3,0,0,1
25317,(chromium-browse),1572839074713,9,5,0,0,1
25346,(chromium-browse),1572839074713,4,5,0,0,1
25210,(chromium-browse),1572839074714,99,61,0,0,1
25220,(chromium-browse),1572839074714,4,10,0,0,1
25224,(chromium-browse),1572839074714,0,2,0,0,1
25252,(chromium-browse),1572839074714,27,15,0,0,1
25257,(chromium-browse),1572839074714,13,13,0,0,1
25316,(chromium-browse),1572839074714,5,3,0,0,1
25317,(chromium-browse),1572839074714,9,5,0,0,1
25346,(chromium-browse),1572839074714,4,5,0,0,1
25210,(chromium-browse),1572839074716,99,61,0,0,2
25220,(chromium-browse),1572839074716,4,10,0,0,2
25224,(chromium-browse),1572839074716,0,2,0,0,2
25252,(chromium-browse),1572839074716,27,15,0,0,2
25257,(chromium-browse),1572839074716,13,13,0,0,2
25316,(chromium-browse),1572839074716,5,3,0,0,2
25317,(chromium-browse),1572839074716,9,5,0,0,2
25346,(chromium-browse),1572839074716,5,5,1,0,2
25210,(chromium-browse),1572839074718,99,62,0,1,2
25220,(chromium-browse),1572839074718,4,10,0,0,2
25224,(chromium-browse),1572839074718,0,2,0,0,2
25252,(chromium-browse),1572839074718,28,15,1,0,2
25257,(chromium-browse),1572839074718,13,13,0,0,2
25316,(chromium-browse),1572839074718,5,3,0,0,2
25317,(chromium-browse),1572839074718,10,5,1,0,2
25346,(chromium-browse),1572839074718,5,5,0,0,2
25210,(chromium-browse),1572839074721,99,62,0,0,3
25220,(chromium-browse),1572839074721,4,10,0,0,3
25224,(chromium-browse),1572839074721,0,2,0,0,3
25252,(chromium-browse),1572839074721,28,15,0,0,3
25257,(chromium-browse),1572839074721,13,13,0,0,3
25316,(chromium-browse),1572839074721,5,3,0,0,3
25317,(chromium-browse),1572839074721,10,5,0,0,3
25346,(chromium-browse),1572839074721,5,6,0,1,3
25210,(chromium-browse),1572839074723,99,62,0,0,2
25220,(chromium-browse),1572839074723,4,10,0,0,2
25224,(chromium-browse),1572839074723,0,2,0,0,2
25252,(chromium-browse),1572839074723,28,15,0,0,2
25257,(chromium-browse),1572839074723,13,13,0,0,2
25316,(chromium-browse),1572839074723,5,3,0,0,2
25317,(chromium-browse),1572839074723,10,5,0,0,2
25346,(chromium-browse),1572839074723,5,6,0,0,2
25210,(chromium-browse),1572839074726,99,62,0,0,3
25220,(chromium-browse),1572839074726,4,10,0,0,3
25224,(chromium-browse),1572839074726,0,2,0,0,3
25252,(chromium-browse),1572839074726,28,15,0,0,3
25257,(chromium-browse),1572839074726,13,13,0,0,3
25316,(chromium-browse),1572839074726,5,3,0,0,3
25317,(chromium-browse),1572839074726,11,5,1,0,3
25346,(chromium-browse),1572839074726,5,6,0,0,3
25210,(chromium-browse),1572839074728,99,62,0,0,2
25220,(chromium-browse),1572839074728,4,10,0,0,2
25224,(chromium-browse),1572839074728,0,2,0,0,2
25252,(chromium-browse),1572839074728,28,16,0,1,2
25257,(chromium-browse),1572839074728,13,13,0,0,2
25316,(chromium-browse),1572839074728,5,3,0,0,2
25317,(chromium-browse),1572839074728,11,5,0,0,2
25346,(chromium-browse),1572839074728,5,6,0,0,2
25210,(chromium-browse),1572839074731,99,62,0,0,3
25220,(chromium-browse),1572839074731,4,10,0,0,3
25224,(chromium-browse),1572839074731,0,2,0,0,3
25252,(chromium-browse),1572839074731,28,16,0,0,3
25257,(chromium-browse),1572839074731,13,13,0,0,3
25316,(chromium-browse),1572839074731,5,3,0,0,3
25317,(chromium-browse),1572839074731,11,5,0,0,3
25346,(chromium-browse),1572839074731,5,6,0,0,3
25210,(chromium-browse),1572839074732,99,62,0,0,1
25220,(chromium-browse),1572839074732,4,10,0,0,1
25224,(chromium-browse),1572839074732,0,2,0,0,1
25252,(chromium-browse),1572839074732,28,16,0,0,1
25257,(chromium-browse),1572839074732,13,13,0,0,1
25316,(chromium-browse),1572839074732,5,3,0,0,1
25317,(chromium-browse),1572839074732,11,5,0,0,1
25346,(chromium-browse),1572839074732,5,6,0,0,1
25210,(chromium-browse),1572839074733,99,62,0,0,1
25220,(chromium-browse),1572839074733,4,10,0,0,1
25224,(chromium-browse),1572839074733,0,2,0,0,1
25252,(chromium-browse),1572839074733,28,16,0,0,1
25257,(chromium-browse),1572839074733,13,13,0,0,1
25316,(chromium-browse),1572839074733,5,3,0,0,1
25317,(chromium-browse),1572839074733,11,5,0,0,1
25346,(chromium-browse),1572839074733,5,6,0,0,1
25210,(chromium-browse),1572839074734,99,62,0,0,1
25220,(chromium-browse),1572839074734,4,10,0,0,1
25224,(chromium-browse),1572839074734,0,2,0,0,1
25252,(chromium-browse),1572839074734,28,16,0,0,1
25257,(chromium-browse),1572839074734,13,13,0,0,1
25316,(chromium-browse),1572839074734,5,3,0,0,1
25317,(chromium-browse),1572839074734,11,5,0,0,1
25346,(chromium-browse),1572839074734,6,6,1,0,1
25210,(chromium-browse),1572839074736,99,62,0,0,2
25220,(chromium-browse),1572839074736,4,10,0,0,2
25224,(chromium-browse),1572839074736,0,2,0,0,2
25252,(chromium-browse),1572839074736,28,16,0,0,2
25257,(chromium-browse),1572839074736,13,13,0,0,2
25316,(chromium-browse),1572839074736,5,3,0,0,2
25317,(chromium-browse),1572839074736,11,5,0,0,2
25346,(chromium-browse),1572839074736,6,6,0,0,2
25210,(chromium-browse),1572839074737,99,62,0,0,1
25220,(chromium-browse),1572839074737,4,10,0,0,1
25224,(chromium-browse),1572839074737,0,2,0,0,1
25252,(chromium-browse),1572839074737,28,16,0,0,1
25257,(chromium-browse),1572839074737,13,13,0,0,1
25316,(chromium-browse),1572839074737,5,3,0,0,1
25317,(chromium-browse),1572839074737,11,5,0,0,1
25346,(chromium-browse),1572839074737,6,6,0,0,1
25210,(chromium-browse),1572839074738,99,62,0,0,1
25220,(chromium-browse),1572839074738,4,10,0,0,1
25224,(chromium-browse),1572839074738,0,2,0,0,1
25252,(chromium-browse),1572839074738,28,16,0,0,1
25257,(chromium-browse),1572839074738,13,13,0,0,1
25316,(chromium-browse),1572839074738,5,3,0,0,1
25317,(chromium-browse),1572839074738,11,5,0,0,1
25346,(chromium-browse),1572839074738,6,6,0,0,1
25210,(chromium-browse),1572839074739,99,62,0,0,1
25220,(chromium-browse),1572839074739,4,10,0,0,1
25224,(chromium-browse),1572839074739,0,2,0,0,1
25252,(chromium-browse),1572839074739,28,16,0,0,1
25257,(chromium-browse),1572839074739,13,13,0,0,1
25316,(chromium-browse),1572839074739,5,3,0,0,1
25317,(chromium-browse),1572839074739,11,5,0,0,1
25346,(chromium-browse),1572839074739,6,6,0,0,1
25210,(chromium-browse),1572839074741,99,62,0,0,2
25220,(chromium-browse),1572839074741,4,10,0,0,2
25224,(chromium-browse),1572839074741,0,2,0,0,2
25252,(chromium-browse),1572839074741,28,16,0,0,2
25257,(chromium-browse),1572839074741,13,13,0,0,2
25316,(chromium-browse),1572839074741,5,3,0,0,2
25317,(chromium-browse),1572839074741,11,5,0,0,2
25346,(chromium-browse),1572839074741,6,6,0,0,2
25210,(chromium-browse),1572839074742,100,62,1,0,1
25220,(chromium-browse),1572839074742,4,10,0,0,1
25224,(chromium-browse),1572839074742,0,2,0,0,1
25252,(chromium-browse),1572839074742,28,16,0,0,1
25257,(chromium-browse),1572839074742,13,13,0,0,1
25316,(chromium-browse),1572839074742,5,3,0,0,1
25317,(chromium-browse),1572839074742,11,5,0,0,1
25346,(chromium-browse),1572839074742,6,7,0,1,1
25210,(chromium-browse),1572839074744,100,62,0,0,2
25220,(chromium-browse),1572839074744,4,10,0,0,2
25224,(chromium-browse),1572839074744,0,2,0,0,2
25252,(chromium-browse),1572839074744,28,16,0,0,2
25257,(chromium-browse),1572839074744,13,13,0,0,2
25316,(chromium-browse),1572839074744,5,3,0,0,2
25317,(chromium-browse),1572839074744,11,5,0,0,2
25346,(chromium-browse),1572839074744,6,7,0,0,2
25210,(chromium-browse),1572839074745,100,62,0,0,1
25220,(chromium-browse),1572839074745,4,10,0,0,1
25224,(chromium-browse),1572839074745,0,2,0,0,1
25252,(chromium-browse),1572839074745,28,16,0,0,1
25257,(chromium-browse),1572839074745,13,13,0,0,1
25316,(chromium-browse),1572839074745,5,3,0,0,1
25317,(chromium-browse),1572839074745,11,6,0,1,1
25346,(chromium-browse),1572839074745,6,7,0,0,1
25210,(chromium-browse),1572839074747,100,62,0,0,2
25220,(chromium-browse),1572839074747,4,10,0,0,2
25224,(chromium-browse),1572839074747,0,2,0,0,2
25252,(chromium-browse),1572839074747,28,16,0,0,2
25257,(chromium-browse),1572839074747,13,13,0,0,2
25316,(chromium-browse),1572839074747,5,3,0,0,2
25317,(chromium-browse),1572839074747,11,6,0,0,2
25346,(chromium-browse),1572839074747,7,7,1,0,2
25210,(chromium-browse),1572839074748,101,62,1,0,1
25220,(chromium-browse),1572839074748,4,10,0,0,1
25224,(chromium-browse),1572839074748,0,2,0,0,1
25252,(chromium-browse),1572839074748,28,16,0,0,1
25257,(chromium-browse),1572839074748,13,13,0,0,1
25316,(chromium-browse),1572839074748,5,3,0,0,1
25317,(chromium-browse),1572839074748,11,6,0,0,1
25346,(chromium-browse),1572839074748,7,7,0,0,1
25210,(chromium-browse),1572839074749,101,62,0,0,1
25220,(chromium-browse),1572839074749,4,10,0,0,1
25224,(chromium-browse),1572839074749,0,2,0,0,1
25252,(chromium-browse),1572839074749,28,16,0,0,1
25257,(chromium-browse),1572839074749,13,13,0,0,1
25316,(chromium-browse),1572839074749,5,3,0,0,1
25317,(chromium-browse),1572839074749,11,6,0,0,1
25346,(chromium-browse),1572839074749,7,7,0,0,1
25210,(chromium-browse),1572839074751,101,62,0,0,2
25220,(chromium-browse),1572839074751,4,10,0,0,2
25224,(chromium-browse),1572839074751,0,2,0,0,2
25252,(chromium-browse),1572839074751,28,16,0,0,2
25257,(chromium-browse),1572839074751,13,13,0,0,2
25316,(chromium-browse),1572839074751,5,3,0,0,2
25317,(chromium-browse),1572839074751,11,6,0,0,2
25346,(chromium-browse),1572839074751,7,7,0,0,2
25210,(chromium-browse),1572839074752,101,62,0,0,1
25220,(chromium-browse),1572839074752,4,10,0,0,1
25224,(chromium-browse),1572839074752,0,2,0,0,1
25252,(chromium-browse),1572839074752,28,16,0,0,1
25257,(chromium-browse),1572839074752,13,14,0,1,1
25316,(chromium-browse),1572839074752,5,3,0,0,1
25317,(chromium-browse),1572839074752,11,6,0,0,1
25346,(chromium-browse),1572839074752,7,7,0,0,1
25210,(chromium-browse),1572839074753,102,62,1,0,1
25220,(chromium-browse),1572839074753,4,10,0,0,1
25224,(chromium-browse),1572839074753,0,2,0,0,1
25252,(chromium-browse),1572839074753,28,16,0,0,1
25257,(chromium-browse),1572839074753,13,14,0,0,1
25316,(chromium-browse),1572839074753,5,3,0,0,1
25317,(chromium-browse),1572839074753,11,6,0,0,1
25346,(chromium-browse),1572839074753,7,7,0,0,1
25210,(chromium-browse),1572839074755,102,62,0,0,2
25220,(chromium-browse),1572839074755,4,10,0,0,2
25224,(chromium-browse),1572839074755,0,2,0,0,2
25252,(chromium-browse),1572839074755,28,16,0,0,2
25257,(chromium-browse),1572839074755,13,14,0,0,2
25316,(chromium-browse),1572839074755,5,3,0,0,2
25317,(chromium-browse),1572839074755,11,6,0,0,2
25346,(chromium-browse),1572839074755,7,7,0,0,2
25210,(chromium-browse),1572839074756,102,63,0,1,1
25220,(chromium-browse),1572839074756,4,10,0,0,1
25224,(chromium-browse),1572839074756,0,2,0,0,1
25252,(chromium-browse),1572839074756,28,16,0,0,1
25257,(chromium-browse),1572839074756,13,14,0,0,1
25316,(chromium-browse),1572839074756,5,3,0,0,1
25317,(chromium-browse),1572839074756,11,6,0,0,1
25346,(chromium-browse),1572839074756,7,7,0,0,1
25210,(chromium-browse),1572839074757,102,63,0,0,1
25220,(chromium-browse),1572839074757,4,10,0,0,1
25224,(chromium-browse),1572839074757,0,2,0,0,1
25252,(chromium-browse),1572839074757,28,16,0,0,1
25257,(chromium-browse),1572839074757,13,14,0,0,1
25316,(chromium-browse),1572839074757,5,3,0,0,1
25317,(chromium-browse),1572839074757,11,6,0,0,1
25346,(chromium-browse),1572839074757,7,7,0,0,1
25210,(chromium-browse),1572839074758,102,63,0,0,1
25220,(chromium-browse),1572839074758,4,10,0,0,1
25224,(chromium-browse),1572839074758,0,2,0,0,1
