pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
20013,(CompositorTileW),1573226101059,0,0,0,0,1
20014,(CompositorTileW),1573226101059,0,0,0,0,1
19992,(chromium-browse),1573226101061,3,3,1,0,2
19994,(ThreadPoolServi),1573226101061,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101061,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101061,0,1,0,0,2
19997,(GpuMemoryThread),1573226101061,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101061,0,0,0,0,2
20009,(Compositor),1573226101061,0,0,0,0,2
20010,(CompositorTileW),1573226101061,0,0,0,0,2
20011,(CompositorTileW),1573226101061,0,0,0,0,2
20012,(CompositorTileW),1573226101061,0,0,0,0,2
20013,(CompositorTileW),1573226101061,0,0,0,0,2
20014,(CompositorTileW),1573226101061,0,0,0,0,2
19992,(chromium-browse),1573226101062,3,3,0,0,1
19994,(ThreadPoolServi),1573226101062,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101062,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101062,0,1,0,0,1
19997,(GpuMemoryThread),1573226101062,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101062,0,0,0,0,1
20009,(Compositor),1573226101062,0,0,0,0,1
20010,(CompositorTileW),1573226101062,0,0,0,0,1
20011,(CompositorTileW),1573226101062,0,0,0,0,1
20012,(CompositorTileW),1573226101062,0,0,0,0,1
20013,(CompositorTileW),1573226101062,0,0,0,0,1
20014,(CompositorTileW),1573226101062,0,0,0,0,1
19992,(chromium-browse),1573226101063,3,3,0,0,1
19994,(ThreadPoolServi),1573226101063,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101063,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101063,0,1,0,0,1
19997,(GpuMemoryThread),1573226101063,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101063,0,0,0,0,1
20009,(Compositor),1573226101063,0,0,0,0,1
20010,(CompositorTileW),1573226101063,0,0,0,0,1
20011,(CompositorTileW),1573226101063,0,0,0,0,1
20012,(CompositorTileW),1573226101063,0,0,0,0,1
20013,(CompositorTileW),1573226101063,0,0,0,0,1
20014,(CompositorTileW),1573226101063,0,0,0,0,1
19992,(chromium-browse),1573226101065,3,3,0,0,2
19994,(ThreadPoolServi),1573226101065,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101065,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101065,0,1,0,0,2
19997,(GpuMemoryThread),1573226101065,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101065,0,0,0,0,2
20009,(Compositor),1573226101065,0,0,0,0,2
20010,(CompositorTileW),1573226101065,0,0,0,0,2
20011,(CompositorTileW),1573226101065,0,0,0,0,2
20012,(CompositorTileW),1573226101065,0,0,0,0,2
20013,(CompositorTileW),1573226101065,0,0,0,0,2
20014,(CompositorTileW),1573226101065,0,0,0,0,2
19992,(chromium-browse),1573226101066,3,3,0,0,1
19994,(ThreadPoolServi),1573226101066,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101066,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101066,0,1,0,0,1
19997,(GpuMemoryThread),1573226101066,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101066,0,0,0,0,1
20009,(Compositor),1573226101066,0,0,0,0,1
20010,(CompositorTileW),1573226101066,0,0,0,0,1
20011,(CompositorTileW),1573226101066,0,0,0,0,1
20012,(CompositorTileW),1573226101066,0,0,0,0,1
20013,(CompositorTileW),1573226101066,0,0,0,0,1
20014,(CompositorTileW),1573226101066,0,0,0,0,1
19992,(chromium-browse),1573226101067,3,3,0,0,1
19994,(ThreadPoolServi),1573226101067,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101067,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101067,0,1,0,0,1
19997,(GpuMemoryThread),1573226101067,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101067,0,0,0,0,1
20009,(Compositor),1573226101067,0,0,0,0,1
20010,(CompositorTileW),1573226101067,0,0,0,0,1
20011,(CompositorTileW),1573226101067,0,0,0,0,1
20012,(CompositorTileW),1573226101067,0,0,0,0,1
20013,(CompositorTileW),1573226101067,0,0,0,0,1
20014,(CompositorTileW),1573226101067,0,0,0,0,1
19992,(chromium-browse),1573226101068,3,3,0,0,1
19994,(ThreadPoolServi),1573226101068,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101068,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101068,0,1,0,0,1
19997,(GpuMemoryThread),1573226101068,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101068,0,0,0,0,1
20009,(Compositor),1573226101068,0,0,0,0,1
20010,(CompositorTileW),1573226101068,0,0,0,0,1
20011,(CompositorTileW),1573226101068,0,0,0,0,1
20012,(CompositorTileW),1573226101068,0,0,0,0,1
20013,(CompositorTileW),1573226101068,0,0,0,0,1
20014,(CompositorTileW),1573226101068,0,0,0,0,1
19992,(chromium-browse),1573226101070,3,3,0,0,2
19994,(ThreadPoolServi),1573226101070,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101070,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101070,0,1,0,0,2
19997,(GpuMemoryThread),1573226101070,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101070,0,0,0,0,2
20009,(Compositor),1573226101070,0,0,0,0,2
20010,(CompositorTileW),1573226101070,0,0,0,0,2
20011,(CompositorTileW),1573226101070,0,0,0,0,2
20012,(CompositorTileW),1573226101070,0,0,0,0,2
20013,(CompositorTileW),1573226101070,0,0,0,0,2
20014,(CompositorTileW),1573226101070,0,0,0,0,2
19992,(chromium-browse),1573226101071,3,3,0,0,1
19994,(ThreadPoolServi),1573226101071,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101071,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101071,0,1,0,0,1
19997,(GpuMemoryThread),1573226101071,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101071,0,0,0,0,1
20009,(Compositor),1573226101071,0,0,0,0,1
20010,(CompositorTileW),1573226101071,0,0,0,0,1
20011,(CompositorTileW),1573226101071,0,0,0,0,1
20012,(CompositorTileW),1573226101071,0,0,0,0,1
20013,(CompositorTileW),1573226101071,0,0,0,0,1
20014,(CompositorTileW),1573226101071,0,0,0,0,1
19992,(chromium-browse),1573226101072,3,3,0,0,1
19994,(ThreadPoolServi),1573226101072,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101072,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101072,0,1,0,0,1
19997,(GpuMemoryThread),1573226101072,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101072,0,0,0,0,1
20009,(Compositor),1573226101072,0,0,0,0,1
20010,(CompositorTileW),1573226101072,0,0,0,0,1
20011,(CompositorTileW),1573226101072,0,0,0,0,1
20012,(CompositorTileW),1573226101072,0,0,0,0,1
20013,(CompositorTileW),1573226101072,0,0,0,0,1
20014,(CompositorTileW),1573226101072,0,0,0,0,1
19992,(chromium-browse),1573226101073,3,3,0,0,1
19994,(ThreadPoolServi),1573226101073,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101073,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101073,0,1,0,0,1
19997,(GpuMemoryThread),1573226101073,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101073,0,0,0,0,1
20009,(Compositor),1573226101073,0,0,0,0,1
20010,(CompositorTileW),1573226101073,0,0,0,0,1
20011,(CompositorTileW),1573226101073,0,0,0,0,1
20012,(CompositorTileW),1573226101073,0,0,0,0,1
20013,(CompositorTileW),1573226101073,0,0,0,0,1
20014,(CompositorTileW),1573226101073,0,0,0,0,1
19992,(chromium-browse),1573226101074,3,3,0,0,1
19994,(ThreadPoolServi),1573226101074,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101074,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101074,0,1,0,0,1
19997,(GpuMemoryThread),1573226101074,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101074,0,0,0,0,1
20009,(Compositor),1573226101074,0,0,0,0,1
20010,(CompositorTileW),1573226101074,0,0,0,0,1
20011,(CompositorTileW),1573226101074,0,0,0,0,1
20012,(CompositorTileW),1573226101074,0,0,0,0,1
20013,(CompositorTileW),1573226101074,0,0,0,0,1
20014,(CompositorTileW),1573226101074,0,0,0,0,1
19992,(chromium-browse),1573226101077,3,3,0,0,3
19994,(ThreadPoolServi),1573226101077,0,0,0,0,3
19995,(ThreadPoolForeg),1573226101077,0,0,0,0,3
19996,(Chrome_ChildIOT),1573226101077,0,1,0,0,3
19997,(GpuMemoryThread),1573226101077,0,0,0,0,3
19998,(ThreadPoolForeg),1573226101077,0,0,0,0,3
20009,(Compositor),1573226101077,0,0,0,0,3
20010,(CompositorTileW),1573226101077,0,0,0,0,3
